"species","latitude","longitude","datasource","year","OBJECTID",".val",".equ",".zer",".cap",".cen",".sea",".gbf",".summary"
"Allolobophora chlorotica",54.556,8.931,"sWorm",2010,3774,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.617,9.594,"sWorm",2010,3775,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.619,9.608,"sWorm",2010,3776,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.618,9.602,"sWorm",2010,3778,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.616,9.61,"sWorm",2010,3779,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.616,9.589,"sWorm",2010,3781,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",54.556,8.931,"sWorm",2010,3782,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",54.561,8.926,"sWorm",2010,3783,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.621,9.601,"sWorm",2010,3784,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.615,9.59,"sWorm",2010,3785,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.618,9.594,"sWorm",2010,3786,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.619,9.601,"sWorm",2010,3787,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.619,9.608,"sWorm",2010,3788,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.618,9.602,"sWorm",2010,3790,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.62,9.606,"sWorm",2010,3793,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.619,9.606,"sWorm",2010,3795,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.621,9.604,"sWorm",2010,3799,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.619,9.594,"sWorm",2010,3800,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.621,9.603,"sWorm",2010,3801,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.618,9.606,"sWorm",2010,3802,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.621,9.602,"sWorm",2010,3803,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.618,9.607,"sWorm",2010,3804,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.618,9.609,"sWorm",2010,3805,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.618,9.595,"sWorm",2010,3806,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.618,9.606,"sWorm",2010,3807,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.62,9.603,"sWorm",2010,3808,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.618,9.609,"sWorm",2010,3809,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.62,9.603,"sWorm",2010,3813,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.619,9.603,"sWorm",2010,3814,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.616,9.595,"sWorm",2010,3815,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.618,9.593,"sWorm",2010,3818,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.618,9.593,"sWorm",2010,3819,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.618,9.604,"sWorm",2010,3820,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.619,9.603,"sWorm",2010,3822,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.619,9.603,"sWorm",2010,3823,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.618,9.607,"sWorm",2010,3825,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.616,9.588,"sWorm",2010,3827,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.619,9.601,"sWorm",2010,3828,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.616,9.61,"sWorm",2010,3830,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.618,9.594,"sWorm",2010,3831,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.621,9.601,"sWorm",2010,3832,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.619,9.602,"sWorm",2010,3835,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.617,9.596,"sWorm",2010,3837,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.618,9.604,"sWorm",2010,3840,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.616,9.611,"sWorm",2010,3841,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.619,9.594,"sWorm",2010,3843,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.618,9.609,"sWorm",2010,3844,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.617,9.61,"sWorm",2010,3845,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.617,9.606,"sWorm",2010,3846,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.62,9.605,"sWorm",2010,3847,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.617,9.609,"sWorm",2010,3848,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.621,9.602,"sWorm",2010,3849,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.616,9.611,"sWorm",2010,3852,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.615,9.593,"sWorm",2010,3855,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.617,9.609,"sWorm",2010,3856,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",54.558,8.929,"sWorm",2010,3858,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.616,9.589,"sWorm",2010,3859,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.62,9.603,"sWorm",2010,3860,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.615,9.59,"sWorm",2010,3861,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.62,9.601,"sWorm",2010,3862,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.618,9.608,"sWorm",2010,3863,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.62,9.605,"sWorm",2010,3864,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.621,9.601,"sWorm",2010,3866,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.621,9.601,"sWorm",2010,3868,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.616,9.611,"sWorm",2010,3869,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.62,9.606,"sWorm",2010,3873,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.616,9.611,"sWorm",2010,3874,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.617,9.609,"sWorm",2010,3876,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.618,9.608,"sWorm",2010,3878,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.614,9.595,"sWorm",2010,3879,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.621,9.604,"sWorm",2010,3881,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.618,9.602,"sWorm",2010,3883,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.619,9.604,"sWorm",2010,3884,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.617,9.609,"sWorm",2010,3885,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.621,9.603,"sWorm",2010,3887,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.616,9.593,"sWorm",2010,3889,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.62,9.603,"sWorm",2010,3890,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.619,9.604,"sWorm",2010,3891,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.616,9.593,"sWorm",2010,3892,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.617,9.61,"sWorm",2010,3893,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.62,9.604,"sWorm",2010,3894,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.621,9.604,"sWorm",2010,3895,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.62,9.602,"sWorm",2010,3897,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",54.559,8.928,"sWorm",2010,3900,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Allolobophora chlorotica",53.618,9.604,"sWorm",2010,3902,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Proctodrilus antipae",53.618,9.607,"sWorm",2010,3904,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.618,9.602,"sWorm",2010,3906,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.618,9.606,"sWorm",2010,3908,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.618,9.594,"sWorm",2010,3910,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.618,9.595,"sWorm",2010,3912,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.621,9.604,"sWorm",2010,3913,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",54.558,8.929,"sWorm",2010,3914,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.62,9.605,"sWorm",2010,3915,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.618,9.604,"sWorm",2010,3916,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.619,9.608,"sWorm",2010,3917,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.618,9.609,"sWorm",2010,3920,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.62,9.603,"sWorm",2010,3921,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.619,9.602,"sWorm",2010,3923,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.621,9.602,"sWorm",2010,3924,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.619,9.603,"sWorm",2010,3925,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.619,9.607,"sWorm",2010,3926,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.618,9.608,"sWorm",2010,3928,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.616,9.589,"sWorm",2010,3929,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.618,9.595,"sWorm",2010,3931,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.617,9.606,"sWorm",2010,3932,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.619,9.601,"sWorm",2010,3933,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",54.557,8.931,"sWorm",2010,3935,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.616,9.588,"sWorm",2010,3936,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.621,9.601,"sWorm",2010,3937,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.616,9.59,"sWorm",2010,3939,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.62,9.602,"sWorm",2010,3940,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.619,9.602,"sWorm",2010,3941,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.62,9.603,"sWorm",2010,3942,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.619,9.608,"sWorm",2010,3943,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.617,9.609,"sWorm",2010,3944,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",54.558,8.929,"sWorm",2010,3946,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.621,9.601,"sWorm",2010,3947,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.616,9.589,"sWorm",2010,3949,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",54.558,8.927,"sWorm",2010,3950,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",54.558,8.927,"sWorm",2010,3951,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.619,9.606,"sWorm",2010,3953,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.618,9.593,"sWorm",2010,3954,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.621,9.604,"sWorm",2010,3955,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.621,9.604,"sWorm",2010,3957,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.619,9.594,"sWorm",2010,3960,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.62,9.606,"sWorm",2010,3961,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.619,9.606,"sWorm",2010,3962,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.62,9.605,"sWorm",2010,3963,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.617,9.587,"sWorm",2010,3965,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.618,9.602,"sWorm",2010,3966,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",54.559,8.928,"sWorm",2010,3967,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.618,9.607,"sWorm",2010,3968,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.618,9.606,"sWorm",2010,3969,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.614,9.595,"sWorm",2010,3970,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.614,9.595,"sWorm",2010,3972,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.618,9.609,"sWorm",2010,3973,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.618,9.609,"sWorm",2010,3975,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.618,9.609,"sWorm",2010,3976,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.618,9.593,"sWorm",2010,3977,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.619,9.602,"sWorm",2010,3978,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.618,9.602,"sWorm",2010,3979,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.617,9.609,"sWorm",2010,3983,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.618,9.607,"sWorm",2010,3985,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.619,9.607,"sWorm",2010,3986,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.619,9.594,"sWorm",2010,3987,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.62,9.601,"sWorm",2010,3988,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.621,9.603,"sWorm",2010,3989,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.619,9.602,"sWorm",2010,3990,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.621,9.601,"sWorm",2010,3991,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.615,9.59,"sWorm",2010,3993,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.616,9.611,"sWorm",2010,3994,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.618,9.607,"sWorm",2010,3995,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.62,9.601,"sWorm",2010,3997,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.621,9.604,"sWorm",2010,3998,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.621,9.603,"sWorm",2010,4000,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.618,9.604,"sWorm",2010,4003,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",54.557,8.931,"sWorm",2010,4004,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.62,9.602,"sWorm",2010,4005,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.616,9.611,"sWorm",2010,4007,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.62,9.605,"sWorm",2010,4008,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.617,9.587,"sWorm",2010,4009,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.619,9.603,"sWorm",2010,4010,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.619,9.608,"sWorm",2010,4011,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.62,9.606,"sWorm",2010,4012,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.618,9.602,"sWorm",2010,4014,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.619,9.603,"sWorm",2010,4015,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.618,9.608,"sWorm",2010,4016,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.615,9.593,"sWorm",2010,4017,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.619,9.608,"sWorm",2010,4018,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.618,9.594,"sWorm",2010,4020,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.621,9.602,"sWorm",2010,4021,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",54.559,8.928,"sWorm",2010,4022,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.62,9.605,"sWorm",2010,4023,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.615,9.59,"sWorm",2010,4024,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.618,9.607,"sWorm",2010,4026,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.619,9.601,"sWorm",2010,4028,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.616,9.588,"sWorm",2010,4029,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.617,9.609,"sWorm",2010,4030,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.615,9.593,"sWorm",2010,4031,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.619,9.603,"sWorm",2010,4032,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.617,9.609,"sWorm",2010,4033,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea caliginosa",53.617,9.606,"sWorm",2010,4034,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea cupulifera",54.558,8.929,"sWorm",2010,4036,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea rosea",53.615,9.59,"sWorm",2010,4037,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea rosea",53.621,9.604,"sWorm",2010,4038,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea rosea",53.616,9.588,"sWorm",2010,4039,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea rosea",53.619,9.608,"sWorm",2010,4040,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea rosea",53.619,9.608,"sWorm",2010,4042,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Aporrectodea rosea",53.621,9.601,"sWorm",2010,4044,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
